url,type,isNav,seo,a11y,accessibilityIssues,backend,served,rendered,loadTimeMs,msc,sdq,schemaTypes,hasOffer
https://dotfusion.com/,nav,true,90,70,8,85,100,,1595,43,54,Organization; ImageObject; EducationalOccupationalCredential; ContactPoint; PostalAddress; OfferCatalog; Offer; Service; ProfessionalService; GeoCoordinates; OpeningHoursSpecification; Country; WebSite,Yes
https://dotfusion.com/services,content,false,85,70,8,85,100,,4049,47,85,ItemList; ListItem; FAQPage; Question; Answer; WebPage; WebSite; Thing; Service; Organization; Audience,No
https://dotfusion.com/services/headless-cms-agency,content,false,87,75,15,85,100,,4013,41,56,Service; Country; OfferCatalog; Offer; FAQPage; Question; Answer; BreadcrumbList; ListItem,Yes
https://dotfusion.com/services/contentful-development-agency,content,false,83,70,8,85,100,,1534,44,57,Service; Country; OfferCatalog; Offer; FAQPage; Question; Answer; AggregateRating; BreadcrumbList; ListItem,Yes
https://dotfusion.com/services/storyblok-development-agency,content,false,86,70,8,85,100,,1742,44,57,Service; Country; OfferCatalog; Offer; FAQPage; Question; Answer; BreadcrumbList; ListItem,Yes
https://dotfusion.com/services/agility-cms-development-agency,content,false,87,70,8,85,100,,3040,44,57,Service; Country; OfferCatalog; Offer; FAQPage; Question; Answer; BreadcrumbList; ListItem,Yes
https://dotfusion.com/services/answer-engine-optimization-agency-dotfusion,content,false,85,75,15,85,100,,3229,46,78,FAQPage; Question; Answer; Service; Organization; PostalAddress,No
https://dotfusion.com/industries,content,false,91,75,7,85,100,,1800,47,84,WebPage; WebSite; Thing; Service; Organization; Audience,No
https://dotfusion.com/about,content,false,77,75,7,55,100,,5072,41,0,,No
https://dotfusion.com/contact-us,content,false,67,70,8,55,100,,1847,41,0,,No
https://dotfusion.com/privacy,content,false,84,80,4,55,100,,1836,38,0,,No
https://dotfusion.com/jedi,content,false,82,80,4,55,100,,632,38,0,,No
