URL,Reason
https://typo3.com/,"Largest inline block exceeds the 500-byte threshold (CSS 4365 B, JS 387 B); externalising lets agents skip these in cheap fetches."
https://typo3.com/partners,"Largest inline block exceeds the 500-byte threshold (CSS 0 B, JS 42011 B); externalising lets agents skip these in cheap fetches."
