URL,Reason
https://www.dkd.de/de,"Largest inline block exceeds the 500-byte threshold (CSS 2548 B, JS 841 B); externalising lets agents skip these in cheap fetches."
https://www.dkd.de/de/leistungen,"Largest inline block exceeds the 500-byte threshold (CSS 2548 B, JS 841 B); externalising lets agents skip these in cheap fetches."
https://www.dkd.de/de/referenzen,"Largest inline block exceeds the 500-byte threshold (CSS 2548 B, JS 841 B); externalising lets agents skip these in cheap fetches."
https://www.dkd.de/de/produkte,"Largest inline block exceeds the 500-byte threshold (CSS 2548 B, JS 841 B); externalising lets agents skip these in cheap fetches."
https://www.dkd.de/de/kontakt,"Largest inline block exceeds the 500-byte threshold (CSS 2548 B, JS 841 B); externalising lets agents skip these in cheap fetches."
https://www.dkd.de/de/impressum,"Largest inline block exceeds the 500-byte threshold (CSS 2548 B, JS 841 B); externalising lets agents skip these in cheap fetches."
https://www.dkd.de/de/datenschutz,"Largest inline block exceeds the 500-byte threshold (CSS 2612 B, JS 841 B); externalising lets agents skip these in cheap fetches."
https://www.dkd.de/de/blog,"Largest inline block exceeds the 500-byte threshold (CSS 2548 B, JS 841 B); externalising lets agents skip these in cheap fetches."
https://www.dkd.de/de/blog/blog-data/kategorie,"Largest inline block exceeds the 500-byte threshold (CSS 2548 B, JS 841 B); externalising lets agents skip these in cheap fetches."
https://www.dkd.de/de/blog/tag,"Largest inline block exceeds the 500-byte threshold (CSS 2548 B, JS 841 B); externalising lets agents skip these in cheap fetches."
https://www.dkd.de/de/typo3-shopware-experten-frankfurt,"Largest inline block exceeds the 500-byte threshold (CSS 2965 B, JS 841 B); externalising lets agents skip these in cheap fetches."
https://www.dkd.de/de/jobs,"Largest inline block exceeds the 500-byte threshold (CSS 2548 B, JS 841 B); externalising lets agents skip these in cheap fetches."
