url,type,isNav,seo,a11y,accessibilityIssues,backend,served,rendered,loadTimeMs,msc,sdq,schemaTypes,hasOffer
https://typo3.com/,nav,true,77,100,0,45,95,,797,54,0,,n/a
https://typo3.com/case-studies,content,false,83,100,0,45,65,,1042,54,0,,No
https://typo3.com/products-services,content,false,70,100,0,45,95,,1102,54,0,,No
https://typo3.com/solutions,content,false,83,100,0,45,95,,770,54,0,,No
https://typo3.com/partners,content,false,88,100,0,45,55,,1679,51,0,,No
https://typo3.com/typo3-cms/what-is-typo3,content,false,83,100,0,45,95,,803,54,0,,No
https://typo3.com/partner/move-elevator-gmbh,content,false,80,100,0,45,100,,929,64,0,,No
https://typo3.com/partner/webit-gesellschaft-fuer-neue-medien-mbh,content,false,88,100,0,45,100,,886,64,0,,No
https://typo3.com/partner/dmk-e-business-gmbh,content,false,88,100,0,45,100,,727,64,0,,No
https://typo3.com/partner/sitegeist-media-solutions-gmbh,content,false,78,100,0,45,100,,1425,64,0,,No
https://typo3.com/partner/xima-media,content,false,80,100,0,45,100,,1074,64,0,,No
