Type,Bytes,Occurrences,Hash,Pages,Preview
js,702,11,75213168e4d37b3e9819652e30588d13,https://specification.website/; https://specification.website/spec; https://specification.website/checklist; https://specification.website/about; https://specification.website/contribute; https://specification.website/mcp; https://specification.website/privacy; https://specification.website/search; https://specification.website/spec/foundations; https://specification.website/spec/foundations/doctype; https://specification.website/spec/foundations/html-lang,"{""prerender"":[{""source"":""document"",""where"":{""and"":[{""href_matches"":""/*""},{""not"":"
js,216,11,7764a30806cf34bfe8230acb976d3772,https://specification.website/; https://specification.website/spec; https://specification.website/checklist; https://specification.website/about; https://specification.website/contribute; https://specification.website/mcp; https://specification.website/privacy; https://specification.website/search; https://specification.website/spec/foundations; https://specification.website/spec/foundations/doctype; https://specification.website/spec/foundations/html-lang,"(function(){try{var t=localStorage.getItem(""theme"");if(t!==""light""&&t!==""dark"")t"
