timestamp,phase,step,decision_type,decision,rationale,data_source,confidence,outcome
2026-06-13T08:03:58.506Z,report,start,phase_start,report phase started,hostname=specification.website client=specification-website date=2026-06-12 model=claude-sonnet-4-6,audit-pipeline.js,high,n-a
2026-06-13T08:03:58.506Z,report,0,template_selection,Template: web-audit-suite-template.md (commerce sections stripped),No commerce anchor — commerce sections stripped,/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-outputs/audit/2026-06-12/specification.website/.infill/seo_scores.csv,high,pass
2026-06-13T08:03:58.506Z,report,0,gate_result,Infill provenance snapshot written,Copied web-audit-suite-template.md and scoring-methodology.json into .infill/ for provenance,mx-outputs/audit/2026-06-12/specification.website/.infill,high,pass
2026-06-13T08:03:58.610Z,report,0,gate_result,Template voice check passed,template=web-audit-suite-template.md,check-template-voice.js,high,pass
2026-06-13T08:03:58.610Z,report,1,placeholder_fill,infill-report.js invoked,template=web-audit-suite-template.md results=/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-outputs/audit/2026-06-12/specification.website/.infill out=/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-outputs/audit/2026-06-12/specification.website/.infilled/specification-website.md,infill-report.js,high,n-a
2026-06-13T08:03:59.169Z,report,1,placeholder_fill,Infill complete,Exit 0 — skeleton at mx-outputs/audit/2026-06-12/specification.website/.infilled/specification-website.md,infill-report.js,high,pass
2026-06-13T08:03:59.169Z,report,2,placeholder_fill,rewrite-report.js: invoked,infilled=mx-outputs/audit/2026-06-12/specification.website/.infilled/specification-website.md out=mx-outputs/audit/2026-06-12/specification.website/specification-website-report.md model=claude-sonnet-4-6,audit-pipeline.js,high,n-a
2026-06-13T08:06:08.724Z,report,2,placeholder_fill,rewrite-report.js: complete,Exit 0 — final report at mx-outputs/audit/2026-06-12/specification.website/specification-website-report.md,audit-pipeline.js,high,pass
2026-06-13T08:06:08.796Z,report,2.5,placeholder_fill,Engagement table regenerated,Deterministic rebuild from priority blocks — no LLM drift possible,regenerate-engagement-table.js,high,pass
2026-06-13T08:06:08.869Z,report,2.6,placeholder_fill,Audit-over-audit comparison injected/skipped,Deterministic comparison against most recent prior delivery,inject-audit-delta.js,high,pass
2026-06-13T08:06:08.951Z,report,end,phase_end,report phase ended,infill=ok rewrite=ok,audit-pipeline.js,high,pass
