pattern,severity,wcag,pages_affected,instances,template_level,example_page,structure
"Element exposed as an image with no accessible name","error","WCAG 2.1 1.1.1","2","3","yes","/","div.mx-auto.flex > a.flex.items-center > svg.h-9.w-9"
