timestamp,phase,step,decision_type,decision,rationale,data_source,confidence,outcome
2026-06-04T06:01:07.266Z,collect,start,phase_start,collect phase started,url=https://crowdfavorite.com pages=10 client=crowdfavorite-com date=2026-06-04,audit-pipeline.js,high,n-a
2026-06-04T06:01:07.266Z,collect,0,sitemap_discovery,audit-pipeline.js collect invoked,url=https://crowdfavorite.com pages=10 forceFresh=false client=crowdfavorite-com date=2026-06-04,audit-pipeline.js,high,n-a
2026-06-04T06:01:07.266Z,collect,1,anomaly,check-egress.js invoked,url=https://crowdfavorite.com,check-egress.js,high,n-a
2026-06-04T06:01:07.478Z,collect,1,anomaly,Egress clean,No VPN or DNS filter detected,check-egress.js,high,pass
2026-06-04T06:01:07.478Z,collect,2,sitemap_discovery,check-wellknown.js invoked,url=https://crowdfavorite.com,check-wellknown.js,high,n-a
2026-06-04T06:01:07.736Z,collect,2,sitemap_discovery,Well-known probe passed,Exit 0,check-wellknown.js,high,pass
2026-06-04T06:01:07.737Z,collect,3,anomaly,Results dir cleared: mx-outputs/audit/2026-06-04/crowdfavorite.com/.infill,"Fresh run — stale CSVs removed, cache preserved",audit-pipeline.js,high,pass
2026-06-04T06:01:07.737Z,collect,3a,sitemap_discovery,check-ai-usage.js invoked,url=https://crowdfavorite.com,check-ai-usage.js,high,n-a
2026-06-04T06:01:07.905Z,collect,3a,sitemap_discovery,AI Usage Declaration probe passed,Exit 0,check-ai-usage.js,high,pass
2026-06-04T06:01:09.651Z,collect,4,sitemap_discovery,Sitemap: https://crowdfavorite.com/sitemap.xml,Responded HTTP 200 to HEAD request,https://crowdfavorite.com/sitemap.xml,high,pass
2026-06-04T06:01:09.652Z,collect,5,sitemap_discovery,mx-reginald/audit/index.js invoked,entry=https://crowdfavorite.com/sitemap.xml htmlPagesRequested=10 crawlCap=12 (buffer=2 for non-HTML discovery files) forceFresh=false,mx-reginald/audit/index.js,high,n-a
2026-06-04T06:01:24.492Z,collect,5,score_summary,Crawler complete,Exit 0,mx-outputs/audit/2026-06-04/crowdfavorite.com/.infill,high,pass
