timestamp,kind,hash,filename,script,stepId,label,model,inputTokens,outputTokens,systemPromptBytes,userMessageBytes,inputBytes
2026-06-13T01:22:19.500Z,tool_schema,c440522eb6f1d4753008cd1728ff125e7a01563a24e03c14c062774a744c5694,c440522eb6f1d4753008cd1728ff125e7a01563a24e03c14c062774a744c5694.json,provenance-gap-llm.js,provenance-gap-llm,report_findings,,,,,,1442
2026-06-13T01:22:19.515Z,input,2ff6aa6c9388d4566ba23b8f9d819b6a942d15cf0126aff3fd4d3d2d524750ae,2ff6aa6c9388d4566ba23b8f9d819b6a942d15cf0126aff3fd4d3d2d524750ae.txt,provenance-gap-llm,page:https%3A%2F%2Fspecification.website%2F,page-visible-summary,,,,,,3352
2026-06-13T01:22:19.516Z,prompt,0c6349707888104e5b5bc9c66a3ed3db50bcfbaf809d0019c41a3f0ce7dee0a4,0c6349707888104e5b5bc9c66a3ed3db50bcfbaf809d0019c41a3f0ce7dee0a4.txt,provenance-gap-llm,page:https%3A%2F%2Fspecification.website%2F,,gpt-oss:20b,0,0,1632,3588,
2026-06-13T01:22:48.137Z,output,882b95a97477b978a33f22b3d80275daef48edcac916841566a191818459d80f,882b95a97477b978a33f22b3d80275daef48edcac916841566a191818459d80f.json,provenance-gap-llm.js,provenance-gap-llm.https://specification.website/,findings,,,,,,795
2026-06-13T01:22:48.157Z,input,f8c2626fbeada7861ee6c6a95bd72fa6564b9338dcea58fbfe813dbd008605a9,f8c2626fbeada7861ee6c6a95bd72fa6564b9338dcea58fbfe813dbd008605a9.txt,provenance-gap-llm,page:https%3A%2F%2Fspecification.website%2Fspec%2F,page-visible-summary,,,,,,4008
2026-06-13T01:22:48.157Z,prompt,a7fff429f78de4a841a2022a0042f172624b426e96da6d010448b390887182dc,a7fff429f78de4a841a2022a0042f172624b426e96da6d010448b390887182dc.txt,provenance-gap-llm,page:https%3A%2F%2Fspecification.website%2Fspec%2F,,gpt-oss:20b,0,0,1632,4210,
2026-06-13T01:23:03.322Z,output,306bb3864c9ac2872da17511007119906857b7dbfbfe125858fa7cb16984ee64,306bb3864c9ac2872da17511007119906857b7dbfbfe125858fa7cb16984ee64.json,provenance-gap-llm.js,provenance-gap-llm.https://specification.website/spec/,findings,,,,,,451
2026-06-13T01:23:03.359Z,input,813a493667e27b9f78eece0b1650140950c9c4b9cd242f87b052878848cb50d3,813a493667e27b9f78eece0b1650140950c9c4b9cd242f87b052878848cb50d3.txt,provenance-gap-llm,page:https%3A%2F%2Fspecification.website%2Fchecklist%2F,page-visible-summary,,,,,,4008
2026-06-13T01:23:03.360Z,prompt,491002360813468ecaebfc8b9039faf42986e71f123bacb10546953659e3ced2,491002360813468ecaebfc8b9039faf42986e71f123bacb10546953659e3ced2.txt,provenance-gap-llm,page:https%3A%2F%2Fspecification.website%2Fchecklist%2F,,gpt-oss:20b,0,0,1632,4221,
2026-06-13T01:23:23.318Z,output,e4029e0a5c21b72ea409b7fc61a949e8ba42a823736453ebc2fce52cd125fe18,e4029e0a5c21b72ea409b7fc61a949e8ba42a823736453ebc2fce52cd125fe18.json,provenance-gap-llm.js,provenance-gap-llm.https://specification.website/checklist/,findings,,,,,,656
2026-06-13T01:23:23.327Z,input,cc6acfd2c8e456e7692028140bed686f0ba7d08e4497c742bbc986a6022a597c,cc6acfd2c8e456e7692028140bed686f0ba7d08e4497c742bbc986a6022a597c.txt,provenance-gap-llm,page:https%3A%2F%2Fspecification.website%2Fabout%2F,page-visible-summary,,,,,,4043
2026-06-13T01:23:23.328Z,prompt,cef2593ce7fbba55ef6684e564f4bffc2785be76a272d7a2128cd6c81a09f348,cef2593ce7fbba55ef6684e564f4bffc2785be76a272d7a2128cd6c81a09f348.txt,provenance-gap-llm,page:https%3A%2F%2Fspecification.website%2Fabout%2F,,gpt-oss:20b,0,0,1632,4370,
2026-06-13T01:23:31.071Z,output,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945.json,provenance-gap-llm.js,provenance-gap-llm.https://specification.website/about/,findings,,,,,,2
2026-06-13T01:23:31.074Z,input,534eee2c74b239109bee7fc3dd04d9f9ba2d22acbae03c2a32aa0ee5f2574c08,534eee2c74b239109bee7fc3dd04d9f9ba2d22acbae03c2a32aa0ee5f2574c08.txt,provenance-gap-llm,page:https%3A%2F%2Fspecification.website%2Fcontribute%2F,page-visible-summary,,,,,,2226
