Type,Bytes,Occurrences,Hash,Pages,Preview
js,266,11,c9306556867b940d4fa206124bab37a4,https://sibotacademy.pl/en; https://sibotacademy.pl/en/index.html; https://sibotacademy.pl/en/about.html; https://sibotacademy.pl/en/forparents.html; https://sibotacademy.pl/en/contact.html; https://sibotacademy.pl/index.html; https://sibotacademy.pl/en/parent/sign-in; https://sibotacademy.pl/en/worlds; https://sibotacademy.pl/en/parent/sign-up; https://sibotacademy.pl/en/privacy-policy.html; https://sibotacademy.pl/en/terms.html,"(function(c,l,a,r,i,t,y){c[a]=c[a]||function(){(c[a].q=c[a].q||[]).push(argument"
css,147,8,96f9aaf55498c0d5a43d99e183f29f80,https://sibotacademy.pl/en; https://sibotacademy.pl/en/index.html; https://sibotacademy.pl/en/about.html; https://sibotacademy.pl/en/forparents.html; https://sibotacademy.pl/en/contact.html; https://sibotacademy.pl/index.html; https://sibotacademy.pl/en/privacy-policy.html; https://sibotacademy.pl/en/terms.html,"*,*::before,*::after{box-sizing:border-box}body{margin:0;background:#010c1a;over"
js,2765,3,e10cd4bdd921589b1abe5a204e6d6cf7,https://sibotacademy.pl/en/parent/sign-in; https://sibotacademy.pl/en/worlds; https://sibotacademy.pl/en/parent/sign-up,"self.__next_f.push([1,""\n          html,body{background:#010c1a;margin:0}\n     "
css,2688,3,54fd01ae882c33b1893c221e86246fb5,https://sibotacademy.pl/en/parent/sign-in; https://sibotacademy.pl/en/worlds; https://sibotacademy.pl/en/parent/sign-up,"html,body{background:#010c1a;margin:0}           @keyframes _sp{0%,100%{opacity:"
js,172,3,56596d651dfd4b1ab5b3d0f8a20b5d86,https://sibotacademy.pl/en/parent/sign-in; https://sibotacademy.pl/en/worlds; https://sibotacademy.pl/en/parent/sign-up,(function(){var s=document.getElementById('splash');if(!s)return;setTimeout(func
js,43,3,1a6e1178e4bbf5730bd664a49dd3bc24,https://sibotacademy.pl/en/parent/sign-in; https://sibotacademy.pl/en/worlds; https://sibotacademy.pl/en/parent/sign-up,(self.__next_f=self.__next_f||[]).push([0])
js,2465,2,92b116dee1d688975a881fc4f087fddb,https://sibotacademy.pl/en/parent/sign-in; https://sibotacademy.pl/en/parent/sign-up,"self.__next_f.push([1,""d:[\""$\"",\""$L1b\"",null,{\""initialState\"":\""$undefined\"",\"
js,1221,2,ff0014a2ba8f13723569706c785f2a49,https://sibotacademy.pl/en/parent/sign-in; https://sibotacademy.pl/en/parent/sign-up,"self.__next_f.push([1,""18:[[\""$\"",\""meta\"",\""0\"",{\""charSet\"":\""utf-8\""}],[\""$\"""
js,804,2,696314518f4263ac3ba9841c91d0196c,https://sibotacademy.pl/en/parent/sign-in; https://sibotacademy.pl/en/parent/sign-up,"self.__next_f.push([1,""\""/_next/static/chunks/0f2yr13wzrupx.js\"",\""/_next/static"
