timestamp,phase,step,decision_type,decision,rationale,data_source,confidence,outcome
2026-05-14T14:40:54.508Z,collect,start,phase_start,collect phase started,url=https://neomwellbeing.com pages=10 client=neomwellbeing-com date=2026-05-14,audit-pipeline.js,high,n-a
2026-05-14T14:40:54.508Z,collect,0,sitemap_discovery,audit-pipeline.js collect invoked,url=https://neomwellbeing.com pages=10 forceFresh=false client=neomwellbeing-com date=2026-05-14,audit-pipeline.js,high,n-a
2026-05-14T14:40:54.509Z,collect,1,anomaly,check-egress.js invoked,url=https://neomwellbeing.com,check-egress.js,high,n-a
2026-05-14T14:40:54.708Z,collect,1,anomaly,Egress clean,No VPN or DNS filter detected,check-egress.js,high,pass
2026-05-14T14:40:54.708Z,collect,2,sitemap_discovery,check-wellknown.js invoked,url=https://neomwellbeing.com,check-wellknown.js,high,n-a
2026-05-14T14:40:54.782Z,collect,2,sitemap_discovery,Well-known probe passed,Exit 0,check-wellknown.js,high,pass
2026-05-14T14:40:54.788Z,collect,3,anomaly,Results dir cleared: mx-audit/domains/neomwellbeing.com/results,"Fresh run — stale CSVs removed, cache preserved",audit-pipeline.js,high,pass
2026-05-14T14:40:55.496Z,collect,4,sitemap_discovery,Sitemap: https://neomwellbeing.com/sitemap.xml,Responded HTTP 200 to HEAD request,https://neomwellbeing.com/sitemap.xml,high,pass
2026-05-14T14:40:55.497Z,collect,5,sitemap_discovery,mx-audit/index.js invoked,entry=https://neomwellbeing.com/sitemap.xml pages=10 forceFresh=false,mx-audit/index.js,high,n-a
2026-05-14T14:41:08.145Z,collect,5,score_summary,Crawler complete,Exit 0,mx-audit/domains/neomwellbeing.com/results,high,pass
2026-05-14T14:41:08.146Z,collect,5a,sitemap_discovery,discover-urls.js invoked,url=https://neomwellbeing.com out=/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-audit/domains/neomwellbeing.com/results/discovery.json,discover-urls.js,high,n-a
2026-05-14T14:41:09.981Z,collect,5a,sitemap_discovery,Sitemap grading complete,discovery.json written — SITEMAP_* placeholders will be filled at report time,/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-audit/domains/neomwellbeing.com/results/discovery.json,high,pass
2026-05-14T14:41:09.982Z,collect,6,anomaly,error-page-test.js invoked,url=https://neomwellbeing.com,error-page-test.js,high,n-a
2026-05-14T14:41:10.716Z,collect,6,anomaly,Error page test passed,Exit 0,error-page-test.js,high,pass
2026-05-14T14:41:10.716Z,collect,7,agent_access,agent-access-test.js invoked,url=https://neomwellbeing.com out=/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-audit/domains/neomwellbeing.com/results,agent-access-test.js,high,n-a
2026-05-14T14:41:11.556Z,collect,7,agent_access,Agent access test complete,Exit 0 — agent-access.json written to /Users/tomcranstoun/Documents/GitHub/MX-hub/mx-audit/domains/neomwellbeing.com/results,agent-access-test.js,high,pass
2026-05-14T14:41:11.556Z,collect,8,score_summary,check-served-rendered-gap.js invoked,resultsDir=/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-audit/domains/neomwellbeing.com/results,check-served-rendered-gap.js,high,n-a
2026-05-14T14:41:11.634Z,collect,8,score_summary,Served/rendered gap detected,Gap ≥15 points in one or more AI suitability dimensions — JS-rendered content not visible to server-side agents,mx-audit/domains/neomwellbeing.com/results/audit_averages.json,high,warn
2026-05-14T14:41:11.703Z,collect,8a,anomaly,slowest-page-probe.js invoked,resultsDir=/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-audit/domains/neomwellbeing.com/results method=cache-busted-x3,slowest-page-probe.js,high,n-a
2026-05-14T14:41:21.768Z,collect,8a,anomaly,Slowest-page re-probe: acceptable,The slowest page is slow under cache-busted requests while a median-load page is not — the slowdown is isolated to that page or its dependencies.,slowest-page-perf.json,high,warn
2026-05-14T14:41:21.768Z,collect,8b,score_summary,provenance-gap.js invoked,url=https://neomwellbeing.com resultsDir=/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-audit/domains/neomwellbeing.com/results cacheDir=/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-audit/domains/neomwellbeing.com/cache,provenance-gap.js,high,n-a
2026-05-14T14:41:22.302Z,collect,8b,score_summary,Provenance-gap scan complete,"provenance-gap: 9 pages scanned, 0 self-promotional listicles, 0 year-swap pages, 0 provenance-gap cluster(s)",mx-audit/domains/neomwellbeing.com/results/provenance_gap.json,high,pass
2026-05-14T14:41:22.303Z,collect,8c,score_summary,provenance-gap-llm.js invoked,url=https://neomwellbeing.com resultsDir=/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-audit/domains/neomwellbeing.com/results cacheDir=/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-audit/domains/neomwellbeing.com/cache maxPages=5,provenance-gap-llm.js,high,n-a
2026-05-14T14:41:30.185Z,collect,8c,score_summary,Provenance-gap LLM pass complete,"provenance-gap-llm: 5 page(s) evaluated, 0 qualitative finding(s).",mx-audit/domains/neomwellbeing.com/results/provenance_gap_llm.json,high,pass
2026-05-14T14:41:30.186Z,collect,9,score_summary,generate-preflight-findings.js invoked,resultsDir=/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-audit/domains/neomwellbeing.com/results out=/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-audit/domains/neomwellbeing.com/results/preflight-findings.json,generate-preflight-findings.js,high,n-a
2026-05-14T14:41:30.283Z,collect,9,score_summary,Preflight findings written,"Pre-digested scores, findings, schema maturity, journey, agent access — ready for LLM phases",mx-audit/domains/neomwellbeing.com/results/preflight-findings.json,high,pass
2026-05-14T14:41:30.283Z,collect,9,absence_finding,Schema.org coverage is partial — Decoration (SDQ 66/100),Agents can partially parse structured facts but key properties may be missing,mx-audit/domains/neomwellbeing.com/results/preflight-findings.json,high,warn
2026-05-14T14:41:30.283Z,collect,9,absence_finding,No llms.txt published,Agents have no machine-curated index of site content or declared access policy,mx-audit/domains/neomwellbeing.com/results/preflight-findings.json,high,warn
2026-05-14T14:41:30.283Z,collect,9,absence_finding,No sitemap.xml,Crawlers rely on link discovery only; unlisted pages may not be indexed,mx-audit/domains/neomwellbeing.com/results/preflight-findings.json,high,warn
2026-05-14T14:41:30.283Z,collect,9,absence_finding,Open Graph metadata incomplete or absent,Social sharing previews and agent link summaries lack author-controlled descriptions,mx-audit/domains/neomwellbeing.com/results/preflight-findings.json,high,warn
2026-05-14T14:41:30.283Z,collect,10,score_summary,Collect phase complete,All automated steps finished including preflight-findings.json,audit-pipeline.js,high,pass
2026-05-14T14:41:30.284Z,collect,end,phase_end,collect phase ended — SUCCESS,All automated collection steps complete; LLM phases ready to start,audit-pipeline.js,high,pass
2026-05-14T14:41:30.361Z,report,start,phase_start,report phase started,hostname=neomwellbeing.com client=neomwellbeing-com date=2026-05-14 model=claude-sonnet-4-6,audit-pipeline.js,high,n-a
2026-05-14T14:41:30.361Z,report,0,template_selection,Template: web-audit-suite-template.md,Generic template — no commerce anchor,/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-audit/domains/neomwellbeing.com/results/seo_scores.csv,high,pass
2026-05-14T14:41:30.363Z,report,1,placeholder_fill,infill-report.js invoked,template=web-audit-suite-template.md results=/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-audit/domains/neomwellbeing.com/results out=/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-crm/outreach/2026-05-14/.infilled/neomwellbeing-com.md,infill-report.js,high,n-a
2026-05-14T14:41:30.788Z,report,1,placeholder_fill,Infill complete,Exit 0 — skeleton at mx-crm/outreach/2026-05-14/.infilled/neomwellbeing-com.md,infill-report.js,high,pass
2026-05-14T14:41:30.789Z,report,2,placeholder_fill,rewrite-report.js invoked,infilled=mx-crm/outreach/2026-05-14/.infilled/neomwellbeing-com.md out=mx-crm/outreach/2026-05-14/neomwellbeing-com-report.md model=claude-sonnet-4-6,rewrite-report.js,high,n-a
2026-05-14T14:41:42.328Z,report,rewrite-1,placeholder_fill,REWRITE block 1/18 replaced via API,model=claude-sonnet-4-6 status=ok,rewrite-report.js,high,pass
2026-05-14T14:41:44.943Z,report,rewrite-2,placeholder_fill,REWRITE block 2/18 replaced via API,model=claude-sonnet-4-6 status=ok,rewrite-report.js,high,pass
2026-05-14T14:41:48.115Z,report,rewrite-3,placeholder_fill,REWRITE block 3/18 replaced via API,model=claude-sonnet-4-6 status=ok,rewrite-report.js,high,pass
2026-05-14T14:41:51.039Z,report,rewrite-4,placeholder_fill,REWRITE block 4/18 replaced via API,model=claude-sonnet-4-6 status=ok,rewrite-report.js,high,pass
2026-05-14T14:41:54.695Z,report,rewrite-5,placeholder_fill,REWRITE block 5/18 replaced via API,model=claude-sonnet-4-6 status=ok,rewrite-report.js,high,pass
2026-05-14T14:42:42.496Z,report,rewrite-6,placeholder_fill,REWRITE block 6/18 replaced via API,model=claude-sonnet-4-6 status=ok,rewrite-report.js,high,pass
2026-05-14T14:42:48.841Z,report,rewrite-7,placeholder_fill,REWRITE block 7/18 replaced via API,model=claude-sonnet-4-6 status=ok,rewrite-report.js,high,pass
2026-05-14T14:42:52.829Z,report,rewrite-8,placeholder_fill,REWRITE block 8/18 replaced via API,model=claude-sonnet-4-6 status=ok,rewrite-report.js,high,pass
2026-05-14T14:42:55.496Z,report,rewrite-9,placeholder_fill,REWRITE block 9/18 replaced via API,model=claude-sonnet-4-6 status=ok,rewrite-report.js,high,pass
2026-05-14T14:42:58.567Z,report,rewrite-10,placeholder_fill,REWRITE block 10/18 replaced via API,model=claude-sonnet-4-6 status=ok,rewrite-report.js,high,pass
2026-05-14T14:43:04.413Z,report,rewrite-11,placeholder_fill,REWRITE block 11/18 replaced via API,model=claude-sonnet-4-6 status=ok,rewrite-report.js,high,pass
2026-05-14T14:43:06.259Z,report,rewrite-12,placeholder_fill,REWRITE block 12/18 replaced via API,model=claude-sonnet-4-6 status=ok,rewrite-report.js,high,pass
2026-05-14T14:43:10.571Z,report,rewrite-13,placeholder_fill,REWRITE block 13/18 replaced via API,model=claude-sonnet-4-6 status=ok,rewrite-report.js,high,pass
2026-05-14T14:43:15.459Z,report,rewrite-14,placeholder_fill,REWRITE block 14/18 replaced via API,model=claude-sonnet-4-6 status=ok,rewrite-report.js,high,pass
2026-05-14T14:43:23.174Z,report,rewrite-15,placeholder_fill,REWRITE block 15/18 replaced via API,model=claude-sonnet-4-6 status=ok,rewrite-report.js,high,pass
2026-05-14T14:43:27.136Z,report,rewrite-16,placeholder_fill,REWRITE block 16/18 replaced via API,model=claude-sonnet-4-6 status=ok,rewrite-report.js,high,pass
2026-05-14T14:43:31.105Z,report,rewrite-17,placeholder_fill,REWRITE block 17/18 replaced via API,model=claude-sonnet-4-6 status=ok,rewrite-report.js,high,pass
2026-05-14T14:43:39.584Z,report,rewrite-18,placeholder_fill,REWRITE block 18/18 replaced via API,model=claude-sonnet-4-6 status=ok,rewrite-report.js,high,pass
2026-05-14T14:43:39.595Z,report,2,placeholder_fill,Rewrite complete,Exit 0 — final report at mx-crm/outreach/2026-05-14/neomwellbeing-com-report.md,rewrite-report.js,high,pass
2026-05-14T14:43:39.595Z,report,end,phase_end,report phase ended,infill=ok rewrite=ok,audit-pipeline.js,high,pass
2026-05-14T15:09:11.616Z,collect,start,phase_start,collect phase started,url=https://neomwellbeing.com pages=10 client=neomwellbeing-com date=2026-05-14,audit-pipeline.js,high,n-a
2026-05-14T15:09:11.616Z,collect,0,sitemap_discovery,audit-pipeline.js collect invoked,url=https://neomwellbeing.com pages=10 forceFresh=true client=neomwellbeing-com date=2026-05-14,audit-pipeline.js,high,n-a
2026-05-14T15:09:11.618Z,collect,1,anomaly,check-egress.js invoked,url=https://neomwellbeing.com,check-egress.js,high,n-a
2026-05-14T15:09:11.823Z,collect,1,anomaly,Egress clean,No VPN or DNS filter detected,check-egress.js,high,pass
2026-05-14T15:09:11.823Z,collect,2,sitemap_discovery,check-wellknown.js invoked,url=https://neomwellbeing.com,check-wellknown.js,high,n-a
2026-05-14T15:09:11.898Z,collect,2,sitemap_discovery,Well-known probe passed,Exit 0,check-wellknown.js,high,pass
2026-05-14T15:09:11.904Z,collect,3,anomaly,Results dir cleared: mx-audit/domains/neomwellbeing.com/results,"Fresh run — stale CSVs removed, cache preserved",audit-pipeline.js,high,pass
2026-05-14T15:09:12.505Z,collect,4,sitemap_discovery,Sitemap: https://neomwellbeing.com/sitemap.xml,Responded HTTP 200 to HEAD request,https://neomwellbeing.com/sitemap.xml,high,pass
2026-05-14T15:09:12.506Z,collect,5,sitemap_discovery,mx-audit/index.js invoked,entry=https://neomwellbeing.com/sitemap.xml pages=10 forceFresh=true,mx-audit/index.js,high,n-a
2026-05-14T15:15:06.478Z,collect,5,anomaly,Crawler FAILED,Exit 1,mx-audit/index.js,high,fail
2026-05-14T15:15:06.478Z,collect,end,phase_end,collect phase ended — FAILED at crawler,Crawler fatal error; subsequent steps cannot run without results,audit-pipeline.js,high,fail
2026-05-14T15:16:17.227Z,collect,start,phase_start,collect phase started,url=https://neomwellbeing.com pages=10 client=neomwellbeing-com date=2026-05-14,audit-pipeline.js,high,n-a
2026-05-14T15:16:17.228Z,collect,0,sitemap_discovery,audit-pipeline.js collect invoked,url=https://neomwellbeing.com pages=10 forceFresh=false client=neomwellbeing-com date=2026-05-14,audit-pipeline.js,high,n-a
2026-05-14T15:16:17.229Z,collect,1,anomaly,check-egress.js invoked,url=https://neomwellbeing.com,check-egress.js,high,n-a
2026-05-14T15:16:17.448Z,collect,1,anomaly,Egress clean,No VPN or DNS filter detected,check-egress.js,high,pass
2026-05-14T15:16:17.448Z,collect,2,sitemap_discovery,check-wellknown.js invoked,url=https://neomwellbeing.com,check-wellknown.js,high,n-a
2026-05-14T15:16:21.353Z,collect,2,sitemap_discovery,Well-known probe passed,Exit 0,check-wellknown.js,high,pass
2026-05-14T15:16:21.354Z,collect,3,anomaly,Results dir cleared: mx-audit/domains/neomwellbeing.com/results,"Fresh run — stale CSVs removed, cache preserved",audit-pipeline.js,high,pass
