url,type,isNav,seo,a11y,accessibilityIssues,backend,served,rendered,loadTimeMs,msc,sdq,schemaTypes,hasOffer
https://www.bravecap.com/,nav,true,69,20,8,70,57,57,716,39,0,,n/a
https://www.bravecap.com/terms,content,false,87,30,7,70,55,55,573,36,0,,No
https://www.bravecap.com/,nav,true,69,20,8,70,57,57,716,39,0,,n/a
