url,type,isNav,seo,a11y,accessibilityIssues,backend,served,rendered,loadTimeMs,msc,sdq,schemaTypes,hasOffer
https://www.fluidstack.io/,nav,true,76,0,10,60,0,0,1717,50,0,,n/a
https://www.fluidstack.io/about-us/about,content,false,78,20,8,60,26,26,1619,52,0,,No
https://www.fluidstack.io/resources/careers,content,false,73,100,0,50,62,62,1740,26,0,,No
https://www.fluidstack.io/legal/terms-of-use,content,false,74,0,10,60,39,39,2105,49,0,,No
https://www.fluidstack.io/legal/terms-conditions,content,false,81,20,8,60,39,39,1889,49,0,,No
