URL,Reason
https://www.paribu.com/,Page is 394 KB; exceeds the 250 KB agent-truncation hard ceiling.
https://www.paribu.com/markets,Page is 537 KB; exceeds the 250 KB agent-truncation hard ceiling.
https://www.paribu.com/destek,Page is 621 KB; exceeds the 250 KB agent-truncation hard ceiling.
https://www.paribu.com/auth/sign-up,Page is 353 KB; exceeds the 250 KB agent-truncation hard ceiling.
