URL,Reason
https://www.paribu.com/custody,Redirect depth 0 crosses a host boundary; agents that enforce same-origin policy may not follow the chain.
https://www.paribu.com/custody/tr,Redirect depth 0 crosses a host boundary; agents that enforce same-origin policy may not follow the chain.
