URL,Reason
https://neomwellbeing.com/,"Largest inline block exceeds the 500-byte threshold (CSS 71194 B, JS 54135 B); externalising lets agents skip these in cheap fetches."
https://neomwellbeing.com/products/complete-bliss-standard-scented-candle,"Largest inline block exceeds the 500-byte threshold (CSS 21520 B, JS 67656 B); externalising lets agents skip these in cheap fetches."
https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle,"Largest inline block exceeds the 500-byte threshold (CSS 21520 B, JS 68215 B); externalising lets agents skip these in cheap fetches."
https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,"Largest inline block exceeds the 500-byte threshold (CSS 21520 B, JS 68115 B); externalising lets agents skip these in cheap fetches."
