timestamp,phase,step,decision_type,decision,rationale,data_source,confidence,outcome
2026-06-12T20:50:29.084Z,collect,start,phase_start,collect phase started,url=https://www.contentful.com pages=10 client=www-contentful-com date=2026-06-12,audit-pipeline.js,high,n-a
2026-06-12T20:50:29.084Z,collect,0,sitemap_discovery,audit-pipeline.js collect invoked,url=https://www.contentful.com pages=10 forceFresh=false client=www-contentful-com date=2026-06-12,audit-pipeline.js,high,n-a
2026-06-12T20:50:29.164Z,collect,cache-ttl,gate_result,Cache TTL prune (240h): Pruned 0 URL entries older than 240h; kept 233 fresh URL entries.,Age-based TTL is the only automatic cache-clear; within-TTL entries are reused for speed and fresh by definition,prune-cache.js,high,pass
2026-06-12T20:50:29.164Z,collect,1,anomaly,check-egress.js invoked,url=https://www.contentful.com,check-egress.js,high,n-a
2026-06-12T20:50:29.378Z,collect,1,anomaly,Egress clean,No VPN or DNS filter detected,check-egress.js,high,pass
2026-06-12T20:50:29.379Z,collect,2,sitemap_discovery,check-wellknown.js invoked,url=https://www.contentful.com,check-wellknown.js,high,n-a
2026-06-12T20:50:29.577Z,collect,2,sitemap_discovery,Well-known probe warned,Exit 1,check-wellknown.js,high,warn
2026-06-12T20:50:30.690Z,collect,2.5,sitemap_discovery,Sitemap-defect probe passed,Exit 0,check-sitemap-defects.js,high,pass
2026-06-12T20:50:30.692Z,collect,3,anomaly,Results dir cleared: mx-outputs/audit/2026-06-12/www.contentful.com/.infill,"Fresh run — stale CSVs removed, cache preserved",audit-pipeline.js,high,pass
2026-06-12T20:50:30.692Z,collect,3a,sitemap_discovery,check-ai-usage.js invoked,url=https://www.contentful.com,check-ai-usage.js,high,n-a
2026-06-12T20:50:30.896Z,collect,3a,sitemap_discovery,AI Usage Declaration probe warned,Exit 1,check-ai-usage.js,high,warn
2026-06-13T01:57:23.121Z,collect,start,phase_start,collect phase started,url=https://www.contentful.com pages=10 client=www-contentful-com date=2026-06-12,audit-pipeline.js,high,n-a
2026-06-13T01:57:23.122Z,collect,0,sitemap_discovery,audit-pipeline.js collect invoked,url=https://www.contentful.com pages=10 forceFresh=false client=www-contentful-com date=2026-06-12,audit-pipeline.js,high,n-a
2026-06-13T01:57:23.205Z,collect,cache-ttl,gate_result,Cache TTL prune (240h): Pruned 0 URL entries older than 240h; kept 317 fresh URL entries.,Age-based TTL is the only automatic cache-clear; within-TTL entries are reused for speed and fresh by definition,prune-cache.js,high,pass
2026-06-13T01:57:23.205Z,collect,1,anomaly,check-egress.js invoked,url=https://www.contentful.com,check-egress.js,high,n-a
2026-06-13T01:57:23.468Z,collect,1,anomaly,Egress clean,No VPN or DNS filter detected,check-egress.js,high,pass
2026-06-13T01:57:23.469Z,collect,2,sitemap_discovery,check-wellknown.js invoked,url=https://www.contentful.com,check-wellknown.js,high,n-a
2026-06-13T01:57:23.673Z,collect,2,sitemap_discovery,Well-known probe passed,Exit 0,check-wellknown.js,high,pass
2026-06-13T01:57:23.749Z,collect,2.5,sitemap_discovery,Sitemap-defect probe passed,Exit 0,check-sitemap-defects.js,high,pass
2026-06-13T01:57:23.750Z,collect,3,anomaly,Results dir cleared: mx-outputs/audit/2026-06-12/www.contentful.com/.infill,"Fresh run — stale CSVs removed, cache preserved",audit-pipeline.js,high,pass
2026-06-13T01:57:23.750Z,collect,3a,sitemap_discovery,check-ai-usage.js invoked,url=https://www.contentful.com,check-ai-usage.js,high,n-a
2026-06-13T01:57:23.950Z,collect,3a,sitemap_discovery,AI Usage Declaration probe passed,Exit 0,check-ai-usage.js,high,pass
2026-06-13T01:57:26.087Z,collect,4,sitemap_discovery,Sitemap: https://www.contentful.com/sitemap,Responded HTTP 200 to HEAD request,https://www.contentful.com/sitemap,high,pass
2026-06-13T01:57:26.089Z,collect,4b,sitemap_discovery,check-sitemap-anomaly.js invoked,url=https://www.contentful.com,check-sitemap-anomaly.js,high,n-a
2026-06-13T01:57:26.197Z,collect,4b,sitemap_discovery,Sitemap not flagged,no aggregator pattern,check-sitemap-anomaly.js,high,pass
2026-06-13T01:57:26.197Z,collect,5,sitemap_discovery,mx-reginald/audit/index.js invoked,entry=https://www.contentful.com/sitemap htmlPagesRequested=10 crawlCap=12 (buffer=2 for non-HTML discovery files) forceFresh=false,mx-reginald/audit/index.js,high,n-a
2026-06-13T01:59:38.891Z,collect,5,score_summary,Crawler complete,Exit 0,mx-outputs/audit/2026-06-12/www.contentful.com/.infill,high,pass
2026-06-13T01:59:38.892Z,collect,5a,sitemap_discovery,discover-urls.js invoked,url=https://www.contentful.com out=/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-outputs/audit/2026-06-12/www.contentful.com/.infill/discovery.json,discover-urls.js,high,n-a
2026-06-13T01:59:40.322Z,collect,5a,sitemap_discovery,Sitemap grading complete,discovery.json written — SITEMAP_* placeholders will be filled at report time,/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-outputs/audit/2026-06-12/www.contentful.com/.infill/discovery.json,high,pass
