url,type,isNav,seo,a11y,accessibilityIssues,backend,served,rendered,loadTimeMs,msc,sdq,schemaTypes,hasOffer
https://baremetal.vc/,nav,true,54,0,17,45,81,81,333,19,0,,n/a
https://baremetal.vc/#,nav,true,53,0,17,30,81,81,346,19,0,,n/a
