timestamp,kind,hash,filename,script,stepId,label,model,inputTokens,outputTokens,systemPromptBytes,userMessageBytes,inputBytes
2026-06-13T00:41:39.885Z,tool_schema,c440522eb6f1d4753008cd1728ff125e7a01563a24e03c14c062774a744c5694,c440522eb6f1d4753008cd1728ff125e7a01563a24e03c14c062774a744c5694.json,provenance-gap-llm.js,provenance-gap-llm,report_findings,,,,,,1442
2026-06-13T00:41:39.907Z,input,be7aea8c04d592ed74089ffc2c4785aaa7c06afb3e711410299397163c054451,be7aea8c04d592ed74089ffc2c4785aaa7c06afb3e711410299397163c054451.txt,provenance-gap-llm,page:https%3A%2F%2Fwww.dkd.de%2Fde%2Fkontakt%2F,page-visible-summary,,,,,,2897
2026-06-13T00:41:39.908Z,prompt,b322dbdb2cc075d7bfdfd8c43eb8e0a0dd4df72b9e545c544372a6bc41ac2550,b322dbdb2cc075d7bfdfd8c43eb8e0a0dd4df72b9e545c544372a6bc41ac2550.txt,provenance-gap-llm,page:https%3A%2F%2Fwww.dkd.de%2Fde%2Fkontakt%2F,,gpt-oss:20b,0,0,1632,3275,
2026-06-13T00:41:59.278Z,output,6ceb316e55b59b448225b609a368c1cc7ef410016934989bbc2c0783e7dab5f5,6ceb316e55b59b448225b609a368c1cc7ef410016934989bbc2c0783e7dab5f5.json,provenance-gap-llm.js,provenance-gap-llm.https://www.dkd.de/de/kontakt/,findings,,,,,,72
2026-06-13T00:41:59.295Z,input,6e9bd96b2ec4f3ca870a5584dbafc629aaede3e161a36527ff45f80d973e3793,6e9bd96b2ec4f3ca870a5584dbafc629aaede3e161a36527ff45f80d973e3793.txt,provenance-gap-llm,page:https%3A%2F%2Fwww.dkd.de%2Fde%2Fleistungen%2Fconsulting%2Fdkd-experten-webprojek,page-visible-summary,,,,,,3421
2026-06-13T00:41:59.295Z,prompt,bf0ad76e845d2b914871c71e4d380b4f372d8883b6f1f65cd297b77dc3307e50,bf0ad76e845d2b914871c71e4d380b4f372d8883b6f1f65cd297b77dc3307e50.txt,provenance-gap-llm,page:https%3A%2F%2Fwww.dkd.de%2Fde%2Fleistungen%2Fconsulting%2Fdkd-experten-webprojek,,gpt-oss:20b,0,0,1632,3910,
2026-06-13T00:42:17.377Z,output,38de46d8fb3bc510b759fec937ee7cbdc58ea399f2cc0dfb4134b2b6c0233008,38de46d8fb3bc510b759fec937ee7cbdc58ea399f2cc0dfb4134b2b6c0233008.json,provenance-gap-llm.js,provenance-gap-llm.https://www.dkd.de/de/leistungen/consulting/dkd-experten-webprojekte-it-loesungen/,findings,,,,,,392
2026-06-13T00:42:17.422Z,input,d5426770428ef9bef5388ea4a056d03842efa9bb64ac0ed7a7472bf301573139,d5426770428ef9bef5388ea4a056d03842efa9bb64ac0ed7a7472bf301573139.txt,provenance-gap-llm,page:https%3A%2F%2Fwww.dkd.de%2Fde%2Ftypo3-agentur%2F,page-visible-summary,,,,,,4059
2026-06-13T00:42:17.423Z,prompt,8cf65f4b304cc0d236543650849e70c2af8f6b47cc9304e3b543b8a512cf601c,8cf65f4b304cc0d236543650849e70c2af8f6b47cc9304e3b543b8a512cf601c.txt,provenance-gap-llm,page:https%3A%2F%2Fwww.dkd.de%2Fde%2Ftypo3-agentur%2F,,gpt-oss:20b,0,0,1632,4464,
2026-06-13T00:42:34.894Z,output,2ca3a30aca8d855aa75d4c7b5286870c924c545ad0d2cdad95b739386e3477e7,2ca3a30aca8d855aa75d4c7b5286870c924c545ad0d2cdad95b739386e3477e7.json,provenance-gap-llm.js,provenance-gap-llm.https://www.dkd.de/de/typo3-agentur/,findings,,,,,,381
