URL,Reason
https://www.dkd.de/en/contact,Server advertises `Vary: Accept`; agents requesting a different Accept header may receive different content than the browser version.
https://www.dkd.de/en/legal-notice,Server advertises `Vary: Accept`; agents requesting a different Accept header may receive different content than the browser version.
